ActorID,Name,Year,MovieId,Winner
nm0000158,New York Film Critics Circle Awards,2000,tt0162222,True
nm0000158,New York Film Critics Circle Awards,1988,tt0094737,False
nm0000158,North Carolina Film Critics Association,2020,tt3224458,False
nm0000158,North Carolina Film Critics Association,2018,tt6294822,False
nm0000158,North Dakota Film Society,2020,tt3224458,False
nm0000158,"North Texas Film Critics Association, US",2019,tt3224458,True
nm0000158,"North Texas Film Critics Association, US",2017,tt6294822,False
nm0000158,Online Film & Television Association,2020,tt1979376,True
nm0000158,Online Film & Television Association,2020,tt3224458,False
nm0000158,Online Film & Television Association,2018,tt6294822,False
nm0000158,Online Film & Television Association,2017,tt0072562,False
nm0000158,Online Film & Television Association,2015,,True
nm0000158,Online Film & Television Association,2014,tt1535109,False
nm0000158,Online Film & Television Association,2002,tt0185906,True
nm0000158,Online Film & Television Association,2002,tt0185906,False
nm0000158,Online Film & Television Association,2001,tt0162222,True
nm0000158,Online Film & Television Association,1998,tt0120570,True
nm0000158,Online Film & Television Association,1998,tt0120570,False
nm0000158,Online Film Critics Society Awards,2013,tt1535109,False
nm0000158,Online Film Critics Society Awards,2001,tt0162222,True
nm0000158,Online Film Critics Society Awards,1999,tt0120815,False
nm0000158,Palm Springs International Film Festival,2017,tt3263904,True
nm0000158,Palm Springs International Film Festival,2014,tt1535109,True
nm0000158,"People's Choice Awards, USA",2020,tt6048922,False
nm0000158,"People's Choice Awards, USA",2020,tt6048922,False
nm0000158,"People's Choice Awards, USA",2019,tt1979376,False
nm0000158,"People's Choice Awards, USA",2017,,True
nm0000158,"People's Choice Awards, USA",2017,,False
nm0000158,"People's Choice Awards, USA",2017,,False
nm0000158,"People's Choice Awards, USA",2012,,False
nm0000158,"People's Choice Awards, USA",2007,,False
nm0000158,"People's Choice Awards, USA",2005,,False
nm0000158,"People's Choice Awards, USA",2004,,True
nm0000158,"People's Choice Awards, USA",2002,,True
nm0000158,"People's Choice Awards, USA",2002,,True
nm0000158,"People's Choice Awards, USA",2000,,False
nm0000158,"People's Choice Awards, USA",1999,,True
nm0000158,"People's Choice Awards, USA",1998,,False
nm0000158,"People's Choice Awards, USA",1997,,False
nm0000158,"People's Choice Awards, USA",1996,,True
nm0000158,"People's Choice Awards, USA",1996,,True
nm0000158,"People's Choice Awards, USA",1995,,True
nm0000158,"People's Choice Awards, USA",1993,,False
nm0000158,"People's Choice Awards, USA",1991,,False
nm0000158,PGA Awards,2013,tt1848902,True
nm0000158,PGA Awards,2011,tt0374463,True
nm0000158,PGA Awards,2011,,True
nm0000158,PGA Awards,2009,tt0472027,True
nm0000158,PGA Awards,2003,tt0259446,False
nm0000158,PGA Awards,2002,tt0185906,True
nm0000158,PGA Awards,1999,tt0120570,True
nm0000158,PGA Awards,1999,tt0120570,True
nm0000158,Phoenix Critics Circle,2019,tt3224458,False
nm0000158,Phoenix Film Critics Society Awards,2016,tt3263904,False
nm0000158,Phoenix Film Critics Society Awards,2013,tt1535109,False
nm0000158,Phoenix Film Critics Society Awards,2013,tt2140373,False
nm0000158,Phoenix Film Critics Society Awards,2013,tt2140373,False
nm0000158,Phoenix Film Critics Society Awards,2003,tt0257044,False
nm0000158,Phoenix Film Critics Society Awards,2001,tt0162222,False
nm0000158,Publicists Guild of America,2003,,True
nm0000158,San Diego Film Critics Society Awards,2013,tt1535109,False
nm0000158,San Francisco Film Critics Circle,2016,tt3263904,False
nm0000158,Satellite Awards,2019,tt3224458,False
nm0000158,Satellite Awards,2017,tt3263904,False
nm0000158,Satellite Awards,2014,tt1535109,False
nm0000158,Satellite Awards,2014,tt2140373,False
nm0000158,Satellite Awards,2003,tt0257044,False
nm0000158,Scream Awards,2010,tt0435761,False
nm0000158,Screen Actors Guild Awards,2020,tt3224458,False
nm0000158,Screen Actors Guild Awards,2014,tt1535109,False
nm0000158,Screen Actors Guild Awards,2001,tt0162222,False
nm0000158,Screen Actors Guild Awards,2000,tt0120689,False
nm0000158,Screen Actors Guild Awards,1999,tt0120815,False
nm0000158,Screen Actors Guild Awards,1999,tt0120815,False
nm0000158,Screen Actors Guild Awards,1996,tt0112384,True
nm0000158,Screen Actors Guild Awards,1995,tt0109830,True
nm0000158,Seattle Film Critics Society,2020,tt3224458,False
nm0000158,"ShoWest Convention, USA",1999,,True
nm0000158,"ShoWest Convention, USA",1995,,True
nm0000158,Southeastern Film Critics Association Awards,1999,tt0120815,False
nm0000158,Southeastern Film Critics Association Awards,1995,tt0109830,True
nm0000158,"St. Louis Film Critics Association, US",2017,tt6294822,False
nm0000158,"St. Louis Film Critics Association, US",2016,tt3263904,False
nm0000158,"St. Louis Film Critics Association, US",2013,tt1535109,False
nm0000158,Teen Choice Awards,2001,tt0162222,True
nm0000158,The Kennedy Center Honors,2014,,True
nm0000158,The Stinkers Bad Movie Awards,2006,tt0382625,True
nm0000158,The Streamy Awards,2013,tt1746961,True
nm0000158,Toronto Film Critics Association Awards,1998,tt0120815,False
nm0000158,TV Land Awards,2007,,True
nm0000158,TV Land Awards,2006,,False
nm0000158,TV Land Awards,2004,,False
nm0000158,TV Land Awards,2003,,False
nm0000158,Vancouver Film Critics Circle,2019,tt3224458,False
nm0000158,Village Voice Film Poll,2016,tt3263904,False
nm0000158,Village Voice Film Poll,2013,tt1535109,False
nm0000158,Walk of Fame,1992,,True
nm0000158,Washington DC Area Film Critics Association Awards,2019,tt3224458,False
nm0000158,Washington DC Area Film Critics Association Awards,2019,tt1979376,False
nm0000158,Western Heritage Awards,2021,tt6878306,True
nm0000158,Women Film Critics Circle Awards,2021,tt6878306,False
nm0000158,Women Film Critics Circle Awards,2019,tt3224458,False
nm0000158,Yoga Awards,2007,tt0382625,True
nm0000234,"Academy Awards, USA",2020,tt6394270,False
nm0000234,"Academy Awards, USA",2006,tt0395972,False
nm0000234,"Academy Awards, USA",2004,tt0340855,True
nm0000234,"Golden Globes, USA",2020,tt6394270,False
nm0000234,"Golden Globes, USA",2019,tt5610554,False
nm0000234,"Golden Globes, USA",2012,tt1625346,False
nm0000234,"Golden Globes, USA",2006,tt0395972,False
nm0000234,"Golden Globes, USA",2005,tt0352520,False
nm0000234,"Golden Globes, USA",2004,tt0340855,True
nm0000234,Primetime Emmy Awards,2005,tt0352520,False
nm0000234,BAFTA Awards,2020,tt6394270,False
nm0000234,BAFTA Awards,2006,tt0395972,False
nm0000234,BAFTA Awards,2005,tt0340855,False
nm0000234,AACTA International Awards,2020,tt6394270,False
nm0000234,AACTA International Awards,2016,tt1392190,False
nm0000234,"Academy of Science Fiction, Fantasy & Horror Films, USA",2021,tt7556122,False
nm0000234,"Academy of Science Fiction, Fantasy & Horror Films, USA",2016,tt1392190,True
nm0000234,"Academy of Science Fiction, Fantasy & Horror Films, USA",2013,tt1735898,False
nm0000234,"Academy of Science Fiction, Fantasy & Horror Films, USA",2010,tt1068641,False
nm0000234,"Academy of Science Fiction, Fantasy & Horror Films, USA",2009,tt0448157,False
nm0000234,"Academy of Science Fiction, Fantasy & Horror Films, USA",1999,tt0120751,False
nm0000234,Alliance of Women Film Journalists,2019,tt5610554,False
nm0000234,Alliance of Women Film Journalists,2016,tt1392190,True
nm0000234,American Film Awards,2020,tt6394270,False
nm0000234,Austin Film Critics Association,2015,tt1392190,False
nm0000234,Australian Academy of Cinema and Television Arts (AACTA) Awards,2015,tt1392190,False
nm0000234,Australian Film Critics Association Awards,2016,tt1392190,False
nm0000234,Awards Circuit Community Awards,2015,tt1392190,False
nm0000234,Awards Circuit Community Awards,2012,tt0340855,True
nm0000234,Awards Circuit Community Awards,2003,tt0340855,True
nm0000234,Bambi Awards,2000,tt0124315,True
nm0000234,Behind the Voice Actors Awards,2017,tt4302938,True
nm0000234,Behind the Voice Actors Awards,2017,tt4302938,False
nm0000234,Berlin International Film Festival,2004,tt0340855,True
nm0000234,Blockbuster Entertainment Awards,2001,tt0146984,False
nm0000234,Blockbuster Entertainment Awards,1998,tt0118971,False
nm0000234,Broadcast Film Critics Association Awards,2020,tt6394270,False
nm0000234,Broadcast Film Critics Association Awards,2019,tt5610554,False
nm0000234,Broadcast Film Critics Association Awards,2016,tt1392190,True
nm0000234,Broadcast Film Critics Association Awards,2016,tt1392190,False
nm0000234,Broadcast Film Critics Association Awards,2012,tt1625346,False
nm0000234,Broadcast Film Critics Association Awards,2006,tt0395972,False
nm0000234,Broadcast Film Critics Association Awards,2004,tt0340855,True
nm0000234,Camerimage,2004,,True
nm0000234,Central Ohio Film Critics Association,2016,tt1392190,False
nm0000234,Central Ohio Film Critics Association,2012,tt1625346,False
nm0000234,Central Ohio Film Critics Association,2004,tt0340855,True
nm0000234,Chicago Film Critics Association Awards,2015,tt1392190,False
nm0000234,Chicago Film Critics Association Awards,2004,tt0340855,True
nm0000234,"CinemaCon, USA",2019,,True
nm0000234,"CinemaCon, USA",2012,,True
nm0000234,CinEuphoria Awards,2019,tt5610554,False
nm0000234,CinEuphoria Awards,2018,tt2406566,True
nm0000234,CinEuphoria Awards,2016,tt1392190,True
nm0000234,CinEuphoria Awards,2013,tt1735898,True
nm0000234,CinEuphoria Awards,2013,tt1625346,False
nm0000234,CineVegas International Film Festival,2007,,True
nm0000234,Costume Designers Guild Awards,2020,,True
nm0000234,Critics Choice Super Awards,2021,tt7556122,False
nm0000234,Dallas-Fort Worth Film Critics Association Awards,2019,tt6394270,False
nm0000234,Dallas-Fort Worth Film Critics Association Awards,2015,tt1392190,False
nm0000234,Dallas-Fort Worth Film Critics Association Awards,2011,tt1625346,False
nm0000234,Dallas-Fort Worth Film Critics Association Awards,2005,tt0395972,False
nm0000234,Dallas-Fort Worth Film Critics Association Awards,2004,tt0340855,True
nm0000234,Denver Film Critics Society,2016,tt1392190,False
nm0000234,Detroit Film Critics Society Awards,2019,tt6394270,False
nm0000234,Detroit Film Critics Society Awards,2011,tt1625346,False
nm0000234,Dublin Film Critics Circle Awards,2018,tt5610554,False
nm0000234,Dublin Film Critics Circle Awards,2015,tt1392190,False
nm0000234,Elle Women in Hollywood Awards,2005,,True
nm0000234,"Empire Awards, UK",2016,tt1392190,False
nm0000234,Fangoria Chainsaw Awards,1998,tt0118971,False
nm0000234,Film Critics Circle of Australia Awards,2016,tt1392190,False
nm0000234,Film Independent Spirit Awards,2004,tt0340855,True
nm0000234,Film Independent Spirit Awards,2004,tt0340855,True
nm0000234,Florida Film Critics Circle Awards,2019,tt6394270,False
nm0000234,Florida Film Critics Circle Awards,2015,tt1392190,False
nm0000234,Georgia Film Critics Association (GAFCA),2016,tt1392190,False
nm0000234,Georgia Film Critics Association (GAFCA),2012,tt1625346,False
nm0000234,GLAAD Media Awards,2006,,True
nm0000234,Gold Derby Awards,2016,tt1392190,False
nm0000234,Gold Derby Awards,2016,tt1392190,False
nm0000234,Gold Derby Awards,2010,tt0340855,True
nm0000234,Gold Derby Awards,2006,tt0367279,False
nm0000234,Gold Derby Awards,2005,tt0352520,False
nm0000234,Gold Derby Awards,2004,tt0340855,True
nm0000234,"Golden Camera, Germany",2006,,True
nm0000234,Golden Schmoes Awards,2017,tt2406566,False
nm0000234,Golden Schmoes Awards,2015,tt1392190,False
nm0000234,Golden Schmoes Awards,2011,tt1625346,False
nm0000234,Golden Schmoes Awards,2003,tt0340855,True
nm0000234,Gotham Awards,2011,,True
nm0000234,"Hasty Pudding Theatricals, USA",2008,,True
nm0000234,Hawaii Film Critics Society,2020,tt6394270,False
nm0000234,Hawaii Film Critics Society,2019,tt5610554,False
nm0000234,Hawaii Film Critics Society,2017,tt4302938,True
nm0000234,Hollywood Critics Association,2020,tt6394270,False
nm0000234,Hollywood Film Awards,2005,tt0395972,True
nm0000234,Houston Film Critics Society Awards,2020,tt6394270,False
nm0000234,Houston Film Critics Society Awards,2016,tt1392190,False
nm0000234,"Indiana Film Journalists Association, US",2019,tt6394270,False
nm0000234,"Indiana Film Journalists Association, US",2018,tt5610554,False
nm0000234,"Indiana Film Journalists Association, US",2016,tt4302938,False
nm0000234,Indiewire Critics' Poll,2015,tt1392190,False
nm0000234,Indiewire Critics' Poll,2011,tt1625346,False
nm0000234,International Cinephile Society Awards,2004,tt0340855,False
nm0000234,International Online Cinema Awards (INOCA),2018,tt5610554,False
nm0000234,International Online Cinema Awards (INOCA),2015,tt1392190,False
nm0000234,International Online Cinema Awards (INOCA),2012,tt1625346,False
nm0000234,International Online Cinema Awards (INOCA),2004,tt0340855,False
nm0000234,International Online Film Critics' Poll,2010,tt0340855,True
nm0000234,Irish Film and Television Awards,2004,tt0340855,False
nm0000234,Italian Online Movie Awards (IOMA),2012,tt1625346,False
nm0000234,Italian Online Movie Awards (IOMA),2005,tt0340855,False
nm0000234,Jupiter Award,2019,tt5610554,True
nm0000234,Jupiter Award,2016,tt1392190,False
nm0000234,Kansas City Film Critics Circle Awards,2015,tt1392190,True
nm0000234,"Kids' Choice Awards, USA",2017,tt2381991,False
nm0000234,"Kids' Choice Awards, USA",2017,tt2381991,False
nm0000234,Las Vegas Film Critics Society Awards,2004,tt0340855,True
nm0000234,Leo Awards,2019,tt5610554,False
nm0000234,London Critics Circle Film Awards,2020,tt6394270,False
nm0000234,London Critics Circle Film Awards,2005,tt0340855,False
nm0000234,Los Angeles Film Critics Association Awards,2004,tt0340855,False
nm0000234,Los Angeles Film Festival,2006,,True
nm0000234,Los Angeles Online Film Critics Society Awards,2018,tt5610554,False
nm0000234,Milano International Film Festival Awards (MIFF Awards),2005,tt0338097,True
nm0000234,MTV Movie + TV Awards,2018,tt2406566,False
nm0000234,MTV Movie + TV Awards,2016,tt1392190,True
nm0000234,MTV Movie + TV Awards,2016,tt1392190,False
nm0000234,MTV Movie + TV Awards,2016,tt1392190,False
nm0000234,MTV Movie + TV Awards,2004,tt0340855,False
nm0000234,MTV Movie + TV Awards,2004,tt0340855,False
nm0000234,Music City Film Critics' Association Awards,2020,tt6394270,False
nm0000234,"National Board of Review, USA",2003,tt0340855,True
nm0000234,"National Society of Film Critics Awards, USA",2004,tt0340855,True
nm0000234,Nevada Film Critics Society,2019,tt6394270,True
nm0000234,New York Film Critics Circle Awards,2003,tt0340855,False
nm0000234,"New York Film Critics, Online",2003,tt0340855,True
nm0000234,North Carolina Film Critics Association,2020,tt6394270,False
nm0000234,"North Texas Film Critics Association, US",2019,tt6394270,True
nm0000234,NRJ Ciné Awards,2004,tt0317740,False
nm0000234,Odyssey Awards,2016,tt1392190,True
nm0000234,Online Association of Female Film Critics,2018,tt5610554,False
nm0000234,Online Film & Television Association,2005,tt0367279,True
nm0000234,Online Film & Television Association,2004,tt0340855,True
nm0000234,Online Film & Television Association,2004,tt0352520,False
nm0000234,Online Film Critics Society Awards,2015,tt1392190,False
nm0000234,Online Film Critics Society Awards,2004,tt0340855,False
nm0000234,Palm Springs International Film Festival,2020,tt6394270,True
nm0000234,Palm Springs International Film Festival,2012,,True
nm0000234,Palm Springs International Film Festival,2012,tt1625346,True
nm0000234,Palm Springs International Film Festival,2006,,True
nm0000234,"People's Choice Awards, USA",2020,tt7556122,False
nm0000234,"People's Choice Awards, USA",2020,tt7556122,False
nm0000234,"People's Choice Awards, USA",2016,,False
nm0000234,"People's Choice Awards, USA",2015,,False
nm0000234,"People's Choice Awards, USA",2013,,False
nm0000234,"People's Choice Awards, USA",2005,,False
nm0000234,Phoenix Film Critics Society Awards,2015,tt1392190,False
nm0000234,Razzie Awards,2015,tt2557490,False
nm0000234,Razzie Awards,2015,tt2557490,False
nm0000234,Razzie Awards,2002,tt0230838,False
nm0000234,San Diego Film Critics Society Awards,2015,tt1392190,False
nm0000234,San Francisco Bay Area Film Critics Circle,2019,tt6394270,False
nm0000234,San Francisco Film Critics Circle,2003,tt0340855,True
nm0000234,Sant Jordi Awards,2016,tt1392190,False
nm0000234,Santa Barbara International Film Festival,2004,tt0340855,True
nm0000234,Satellite Awards,2019,tt6394270,False
nm0000234,Satellite Awards,2011,tt1625346,False
nm0000234,Satellite Awards,2005,tt0395972,False
nm0000234,Satellite Awards,2004,tt0340855,True
nm0000234,Satellite Awards,2000,tt0124315,False
nm0000234,Scream Awards,2008,,False
nm0000234,Screen Actors Guild Awards,2020,tt6394270,False
nm0000234,Screen Actors Guild Awards,2020,tt6394270,False
nm0000234,Screen Actors Guild Awards,2006,tt0395972,False
nm0000234,Screen Actors Guild Awards,2005,tt0352520,False
nm0000234,Screen Actors Guild Awards,2004,tt0340855,True
nm0000234,Screen Actors Guild Awards,2000,tt0124315,False
nm0000234,Seattle Film Critics Awards,2003,tt0340855,False
nm0000234,Spike Video Game Awards,2005,tt0795512,True
nm0000234,"St. Louis Film Critics Association, US",2019,tt6394270,False
nm0000234,"St. Louis Film Critics Association, US",2018,tt5610554,False
nm0000234,"St. Louis Film Critics Association, US",2015,tt1392190,False
nm0000234,"St. Louis Film Critics Association, US",2005,tt0395972,False
nm0000234,Teen Choice Awards,2017,tt4630562,False
nm0000234,Teen Choice Awards,2016,tt2381991,False
nm0000234,Teen Choice Awards,2016,tt2381991,False
nm0000234,Teen Choice Awards,2015,tt1392190,True
nm0000234,Teen Choice Awards,2012,tt1735898,True
nm0000234,Teen Choice Awards,2012,tt1735898,False
nm0000234,Teen Choice Awards,2012,tt1735898,False
nm0000234,Teen Choice Awards,2000,tt0124315,False
nm0000234,The Stinkers Bad Movie Awards,2005,tt0402022,False
nm0000234,Utah Film Critics Association Awards,2003,tt0340855,True
nm0000234,Vancouver Film Critics Circle,2006,tt0395972,False
nm0000234,Vancouver Film Critics Circle,2004,tt0340855,True
nm0000234,Village Voice Film Poll,2015,tt1392190,False
nm0000234,Village Voice Film Poll,2011,tt1625346,False
nm0000234,Village Voice Film Poll,2003,tt0340855,False
nm0000234,Walk of Fame,2005,,True
nm0000234,Washington DC Area Film Critics Association Awards,2015,tt1392190,False
nm0000234,Washington DC Area Film Critics Association Awards,2005,tt0395972,False
nm0000234,Women Film Critics Circle Awards,2019,tt2139881,False
nm0000234,Women Film Critics Circle Awards,2017,tt2406566,False
nm0000234,Women Film Critics Circle Awards,2015,tt1392190,True
nm0000234,Women Film Critics Circle Awards,2015,tt1392190,True
nm0000234,Women Film Critics Circle Awards,2013,,True
nm0000234,Women Film Critics Circle Awards,2005,tt0395972,True
nm0000234,Women Film Critics Circle Awards,2005,tt0395972,True
nm0000234,Women's Image Network Awards,2019,tt5610554,False
nm0000226,"Academy Awards, USA",2007,tt0454921,False
nm0000226,"Academy Awards, USA",2002,tt0248667,False
nm0000226,"Golden Globes, USA",2016,tt3322364,False
nm0000226,"Golden Globes, USA",2007,tt0454921,False
nm0000226,"Golden Globes, USA",2002,tt0248667,False
nm0000226,"Golden Globes, USA",1994,tt0098800,False
nm0000226,"Golden Globes, USA",1993,tt0098800,False
nm0000226,"Academy of Science Fiction, Fantasy & Horror Films, USA",2019,tt6139732,False
nm0000226,"Academy of Science Fiction, Fantasy & Horror Films, USA",2009,tt0448157,False
nm0000226,"Academy of Science Fiction, Fantasy & Horror Films, USA",2008,tt0480249,True
nm0000226,"Academy of Science Fiction, Fantasy & Horror Films, USA",2001,tt0146984,False
nm0000226,"Academy of Science Fiction, Fantasy & Horror Films, USA",1998,tt0119654,False
nm0000226,"Academy of Science Fiction, Fantasy & Horror Films, USA",1997,tt0116629,False
nm0000226,African-American Film Critics Association (AAFCA),2015,tt3322364,True
nm0000226,All Def Movie Awards,2016,,True
nm0000226,American Music Awards,1999,,True
nm0000226,ASCAP Film and Television Music Awards,2000,tt0120891,True
nm0000226,ASCAP Film and Television Music Awards,1998,tt0119654,True
nm0000226,ASCAP Film and Television Music Awards,1994,tt0098800,True
nm0000226,Austin Film Critics Association,2020,tt6139732,False
nm0000226,Austin Film Critics Association,2020,tt1025100,False
nm0000226,Awards Circuit Community Awards,2006,tt0454921,False
nm0000226,BET Awards,2009,tt0448157,True
nm0000226,BET Awards,2007,tt0454921,False
nm0000226,BET Awards,2005,tt0343818,False
nm0000226,BET Awards,2002,tt0248667,True
nm0000226,BET Comedy Awards,2005,tt0386588,False
nm0000226,BET Comedy Awards,2005,tt0307453,False
nm0000226,Black Movie Awards,2006,tt0466856,False
nm0000226,Black Movie Awards,2005,tt0386588,False
nm0000226,Black Reel Awards,2016,tt3322364,False
nm0000226,Black Reel Awards,2008,tt0814314,False
nm0000226,Black Reel Awards,2008,tt0416212,False
nm0000226,Black Reel Awards,2007,tt0454921,False
nm0000226,Black Reel Awards,2007,tt0454921,False
nm0000226,Black Reel Awards,2006,tt0386588,False
nm0000226,Black Reel Awards,2006,tt0386588,False
nm0000226,Black Reel Awards,2002,tt0248667,False
nm0000226,Blockbuster Entertainment Awards,2001,tt0146984,False
nm0000226,Blockbuster Entertainment Awards,2000,tt0120891,False
nm0000226,Blockbuster Entertainment Awards,2000,tt0120891,False
nm0000226,Blockbuster Entertainment Awards,1999,tt0120660,True
nm0000226,Blockbuster Entertainment Awards,1998,tt0119654,True
nm0000226,Blockbuster Entertainment Awards,1997,tt0116629,True
nm0000226,Bravo Otto,1997,,False
nm0000226,Broadcast Film Critics Association Awards,2007,tt0454921,False
nm0000226,Broadcast Film Critics Association Awards,2002,tt0248667,False
nm0000226,Chicago Film Critics Association Awards,2006,tt0454921,False
nm0000226,Chicago Film Critics Association Awards,1994,tt0108149,False
nm0000226,Critics Choice Super Awards,2021,tt1502397,False
nm0000226,"César Awards, France",2005,,True
nm0000226,Dallas-Fort Worth Film Critics Association Awards,2002,tt0248667,False
nm0000226,Daytime Emmy Awards,1992,tt1982790,False
nm0000226,Denver Film Critics Society,2016,tt3322364,False
nm0000226,Fright Meter Awards,2007,tt0480249,False
nm0000226,Gold Derby Awards,2007,tt0454921,False
nm0000226,Grammy Awards,2001,tt6814714,False
nm0000226,Grammy Awards,2000,,False
nm0000226,Grammy Awards,1999,,True
nm0000226,Grammy Awards,1998,,True
nm0000226,Grammy Awards,1992,,True
nm0000226,Grammy Awards,1991,,False
nm0000226,Grammy Awards,1990,,False
nm0000226,Grammy Awards,1988,,True
nm0000226,Hollywood Film Awards,2015,tt3322364,True
nm0000226,Huading Award,2020,tt6139732,False
nm0000226,Image Awards (NAACP),2021,tt1502397,False
nm0000226,Image Awards (NAACP),2017,tt4682786,False
nm0000226,Image Awards (NAACP),2016,tt3322364,False
nm0000226,Image Awards (NAACP),2009,tt0814314,True
nm0000226,Image Awards (NAACP),2008,tt0480249,False
nm0000226,Image Awards (NAACP),2007,tt0454921,False
nm0000226,Image Awards (NAACP),2006,tt0386588,False
nm0000226,Image Awards (NAACP),2005,tt0343818,False
nm0000226,Image Awards (NAACP),2004,tt0172156,False
nm0000226,Image Awards (NAACP),2002,tt0248667,False
nm0000226,Image Awards (NAACP),2001,tt0146984,False
nm0000226,Image Awards (NAACP),1999,,True
nm0000226,Image Awards (NAACP),1999,tt7263408,True
nm0000226,Image Awards (NAACP),1999,tt0120660,False
nm0000226,Image Awards (NAACP),1998,tt6844106,False
nm0000226,Image Awards (NAACP),1997,tt0098800,False
nm0000226,Image Awards (NAACP),1996,tt0098800,False
nm0000226,Italian Online Movie Awards (IOMA),2007,tt0454921,False
nm0000226,Jupiter Award,2005,tt0386588,True
nm0000226,Jupiter Award,2002,tt0248667,True
nm0000226,"Kids' Choice Awards, USA",2020,tt6139732,False
nm0000226,"Kids' Choice Awards, USA",2013,tt1409024,False
nm0000226,"Kids' Choice Awards, USA",2009,tt0448157,True
nm0000226,"Kids' Choice Awards, USA",2007,tt0454921,False
nm0000226,"Kids' Choice Awards, USA",2006,tt0386588,True
nm0000226,"Kids' Choice Awards, USA",2005,tt0307453,True
nm0000226,"Kids' Choice Awards, USA",2003,,True
nm0000226,"Kids' Choice Awards, USA",2003,tt0120912,False
nm0000226,"Kids' Choice Awards, USA",2000,tt0120891,True
nm0000226,"Kids' Choice Awards, USA",2000,tt0120891,False
nm0000226,"Kids' Choice Awards, USA",1998,tt0119654,True
nm0000226,"Kids' Choice Awards, USA",1997,,True
nm0000226,"Kids' Choice Awards, USA",1997,tt0116629,False
nm0000226,"Kids' Choice Awards, USA",1996,tt0098800,False
nm0000226,"Kids' Choice Awards, USA",1993,tt0098800,False
nm0000226,"Kids' Choice Awards, USA",1991,tt0098800,True
nm0000226,"Kids' Choice Awards, USA",1989,,False
nm0000226,"Kids' Choice Awards, USA",1989,,False
nm0000226,Latino Entertainment Journalists Association Film Awards,2020,tt6139732,False
nm0000226,MTV Europe Music Awards,1999,,True
nm0000226,MTV Europe Music Awards,1999,,False
nm0000226,MTV Europe Music Awards,1998,,False
nm0000226,MTV Europe Music Awards,1997,,False
nm0000226,MTV Movie + TV Awards,2016,,True
nm0000226,MTV Movie + TV Awards,2016,tt3322364,False
nm0000226,MTV Movie + TV Awards,2016,tt2381941,False
nm0000226,MTV Movie + TV Awards,2014,tt1229340,False
nm0000226,MTV Movie + TV Awards,2008,tt0480249,True
nm0000226,MTV Movie + TV Awards,2007,tt0454921,False
nm0000226,MTV Movie + TV Awards,2005,tt0386588,False
nm0000226,MTV Movie + TV Awards,2005,tt0386588,False
nm0000226,MTV Movie + TV Awards,2004,tt0172156,False
nm0000226,MTV Movie + TV Awards,2002,tt0248667,True
nm0000226,MTV Movie + TV Awards,1999,tt0120660,False
nm0000226,MTV Movie + TV Awards,1998,tt0119654,True
nm0000226,MTV Movie + TV Awards,1998,tt0119654,True
nm0000226,MTV Movie + TV Awards,1998,tt0119654,False
nm0000226,MTV Movie + TV Awards,1998,tt0119654,False
nm0000226,MTV Movie + TV Awards,1997,tt0116629,True
nm0000226,MTV Movie + TV Awards,1997,tt0116629,False
nm0000226,MTV Movie + TV Awards,1996,tt0112442,False
nm0000226,MTV TRL Awards,2003,,False
nm0000226,MTV Video Music Awards (VMA),2002,tt4353834,False
nm0000226,MTV Video Music Awards (VMA),1999,tt7383472,True
nm0000226,MTV Video Music Awards (VMA),1999,tt6720788,False
nm0000226,MTV Video Music Awards (VMA),1999,tt6720788,False
nm0000226,MTV Video Music Awards (VMA),1998,tt7263408,True
nm0000226,MTV Video Music Awards (VMA),1998,tt6720818,True
nm0000226,MTV Video Music Awards (VMA),1998,tt6720818,False
nm0000226,MTV Video Music Awards (VMA),1998,tt6720818,False
nm0000226,MTV Video Music Awards (VMA),1998,tt6720818,False
nm0000226,MTV Video Music Awards (VMA),1997,tt6844106,True
nm0000226,MTV Video Music Awards (VMA),1997,tt6844106,False
nm0000226,"National Film and Television Awards, USA",2019,tt6139732,False
nm0000226,"National Movie Awards, UK",2008,tt0448157,False
nm0000226,NRJ Ciné Awards,2007,tt0454921,True
nm0000226,NRJ Ciné Awards,2005,tt0408851,True
nm0000226,NRJ Ciné Awards,2004,tt0172156,True
nm0000226,Online Film & Television Association,1998,tt0119654,False
nm0000226,Online Film & Television Association,1998,tt0119654,False
nm0000226,Online Film & Television Association,1997,tt0116629,False
nm0000226,Palm Springs International Film Festival,2016,tt3322364,True
nm0000226,"People's Choice Awards, USA",2020,tt1502397,True
nm0000226,"People's Choice Awards, USA",2020,tt1502397,False
nm0000226,"People's Choice Awards, USA",2019,tt6139732,False
nm0000226,"People's Choice Awards, USA",2017,,False
nm0000226,"People's Choice Awards, USA",2017,,False
nm0000226,"People's Choice Awards, USA",2016,,False
nm0000226,"People's Choice Awards, USA",2016,,False
nm0000226,"People's Choice Awards, USA",2013,,False
nm0000226,"People's Choice Awards, USA",2013,,False
nm0000226,"People's Choice Awards, USA",2009,,True
nm0000226,"People's Choice Awards, USA",2009,,True
nm0000226,"People's Choice Awards, USA",2009,tt0448157,False
nm0000226,"People's Choice Awards, USA",2006,,False
nm0000226,"People's Choice Awards, USA",2005,,True
nm0000226,"People's Choice Awards, USA",1997,,False
nm0000226,Razzie Awards,2020,tt6139732,False
nm0000226,Razzie Awards,2016,,False
nm0000226,Razzie Awards,2014,tt1815862,True
nm0000226,Razzie Awards,2014,tt1815862,True
